tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,cloudcover,uvindex,severerisk,num_date,preciptype_freezingrain,"preciptype_freezingrain,snow","preciptype_freezingrain,snow,ice",preciptype_none,preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,snow","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow
29.6,20.9,24.9,25.2,14.9,20.1,19.0,79.0,0.037,37.5,0.3,0.2,78.4,1,0.0,12,0,0,0,0,0,0,0,1,0,0
30.2,24.9,26.8,22.1,16.6,19.1,23.1,86.1,0.029,25.0,0.6,0.8,85.0,2,0.0,13,0,0,0,0,0,0,0,1,0,0
33.3,20.0,27.2,33.3,15.4,22.6,20.3,75.5,0.0,0.0,0.0,0.6,68.1,4,0.0,14,0,0,0,1,0,0,0,0,0,0
33.8,31.3,32.9,32.7,25.6,27.7,31.1,93.2,0.058,29.17,0.5,0.3,92.5,1,0.0,18,0,0,0,0,0,0,0,1,0,0
37.0,29.0,32.7,31.2,22.9,26.7,29.9,89.3,0.625,45.83,0.2,0.2,83.0,1,0.0,19,0,0,0,0,0,0,0,1,0,0
37.0,29.0,32.7,31.2,22.9,26.7,29.9,89.3,0.625,45.83,0.2,0.2,83.0,1,0.0,19,0,0,0,0,0,0,0,1,0,0
37.0,29.0,32.7,31.2,22.9,26.7,29.9,89.3,0.625,45.83,0.2,0.2,83.0,1,0.0,19,0,0,0,0,0,0,0,1,0,0
11.4,1.4,6.4,5.9,-13.8,-6.3,-0.6,72.8,0.001,4.17,0.0,0.6,60.7,2,0.0,21,0,0,0,0,0,0,0,0,0,1
11.4,1.4,6.4,5.9,-13.8,-6.3,-0.6,72.8,0.001,4.17,0.0,0.6,60.7,2,0.0,21,0,0,0,0,0,0,0,0,0,1
33.4,3.0,18.0,27.1,-9.0,11.2,6.8,64.4,0.026,25.0,0.0,0.5,23.9,3,0.0,22,0,0,0,0,0,0,0,1,0,0
25.1,13.3,19.6,14.8,0.9,7.6,8.4,62.3,0.0,0.0,0.1,0.2,45.6,4,0.0,25,0,0,0,0,0,0,0,0,0,1
24.2,13.6,19.5,15.7,3.5,10.4,14.3,80.2,0.01,20.83,0.2,0.2,76.9,2,0.0,26,0,0,0,0,0,0,0,0,0,1
32.1,16.7,26.8,22.4,8.3,16.9,17.6,68.9,0.024,16.67,0.2,0.3,49.1,5,0.0,27,0,0,0,0,0,0,0,1,0,0
41.4,9.4,24.9,35.7,1.5,18.5,12.9,61.9,0.0,0.0,0.0,0.2,33.3,4,0.0,28,0,0,0,0,0,0,0,0,0,1
41.2,13.6,24.8,34.2,-0.8,13.4,16.3,70.1,0.028,25.0,0.2,0.2,80.7,1,0.0,29,0,0,0,0,0,0,0,1,0,0
14.7,-4.4,3.8,2.7,-24.1,-13.2,-7.1,60.6,0.009,12.5,0.1,0.4,47.5,2,0.0,30,0,0,0,0,0,0,0,0,0,1
14.7,-4.4,3.8,2.7,-24.1,-13.2,-7.1,60.6,0.009,12.5,0.1,0.4,47.5,2,0.0,30,0,0,0,0,0,0,0,0,0,1
18.6,6.5,11.3,18.6,-1.3,8.4,5.9,79.0,0.038,37.5,0.9,0.6,69.2,3,0.0,32,0,0,0,0,0,0,0,0,0,1
18.6,6.5,11.3,18.6,-1.3,8.4,5.9,79.0,0.038,37.5,0.9,0.6,69.2,3,0.0,32,0,0,0,0,0,0,0,0,0,1
18.6,6.5,11.3,18.6,-1.3,8.4,5.9,79.0,0.038,37.5,0.9,0.6,69.2,3,0.0,32,0,0,0,0,0,0,0,0,0,1
18.6,6.5,11.3,18.6,-1.3,8.4,5.9,79.0,0.038,37.5,0.9,0.6,69.2,3,0.0,32,0,0,0,0,0,0,0,0,0,1
55.8,32.0,43.2,55.8,26.4,40.1,35.1,74.6,0.0,0.0,0.0,0.4,52.7,5,0.0,34,0,0,0,1,0,0,0,0,0,0
55.8,32.0,43.2,55.8,26.4,40.1,35.1,74.6,0.0,0.0,0.0,0.4,52.7,5,0.0,34,0,0,0,1,0,0,0,0,0,0
55.8,32.0,43.2,55.8,26.4,40.1,35.1,74.6,0.0,0.0,0.0,0.4,52.7,5,0.0,34,0,0,0,1,0,0,0,0,0,0
55.1,42.0,49.9,55.1,40.2,49.1,45.4,84.8,0.005,8.33,0.0,0.0,96.0,1,0.0,36,0,0,0,0,1,0,0,0,0,0
60.9,47.0,54.2,60.9,47.0,54.2,53.3,96.8,0.871,41.67,0.0,0.0,87.0,3,0.0,38,0,0,0,0,1,0,0,0,0,0
60.9,47.0,54.2,60.9,47.0,54.2,53.3,96.8,0.871,41.67,0.0,0.0,87.0,3,0.0,38,0,0,0,0,1,0,0,0,0,0
60.9,47.0,54.2,60.9,47.0,54.2,53.3,96.8,0.871,41.67,0.0,0.0,87.0,3,0.0,38,0,0,0,0,1,0,0,0,0,0
57.8,20.0,33.1,57.8,7.6,22.8,23.0,66.4,0.125,16.67,0.0,0.0,78.2,4,0.0,39,0,0,0,0,1,0,0,0,0,0
26.3,15.2,20.1,26.3,2.0,11.9,7.2,57.2,0.0,0.0,0.0,0.0,52.2,4,0.0,40,0,0,0,1,0,0,0,0,0,0
26.3,15.2,20.1,26.3,2.0,11.9,7.2,57.2,0.0,0.0,0.0,0.0,52.2,4,0.0,40,0,0,0,1,0,0,0,0,0,0
32.5,15.3,23.9,32.5,8.2,18.4,15.7,72.5,0.054,29.17,0.2,0.1,40.8,2,0.0,41,0,0,0,0,0,0,0,1,0,0
35.1,30.6,33.1,34.8,24.6,29.8,32.7,98.7,0.56,91.67,1.4,0.5,95.1,1,0.0,42,0,0,0,0,0,0,0,1,0,0
35.1,30.6,33.1,34.8,24.6,29.8,32.7,98.7,0.56,91.67,1.4,0.5,95.1,1,0.0,42,0,0,0,0,0,0,0,1,0,0
46.4,33.1,38.5,41.0,23.5,30.3,37.0,94.4,0.88,100.0,0.0,0.1,86.8,1,0.0,43,0,0,0,0,0,0,0,1,0,0
35.1,26.0,28.9,25.4,11.9,16.4,20.4,70.3,0.006,16.67,0.2,0.0,69.8,2,0.0,44,0,0,0,0,0,0,0,1,0,0
47.1,25.3,35.5,42.8,17.5,29.1,22.2,59.7,0.0,0.0,0.1,0.3,33.1,2,0.0,45,0,0,0,0,0,0,0,0,0,1
51.0,28.4,43.9,51.0,20.6,38.0,27.0,53.3,0.06,16.67,0.0,0.0,54.2,5,0.0,46,0,0,0,0,1,0,0,0,0,0
51.0,28.4,43.9,51.0,20.6,38.0,27.0,53.3,0.06,16.67,0.0,0.0,54.2,5,0.0,46,0,0,0,0,1,0,0,0,0,0
35.7,20.9,28.5,32.7,12.1,22.6,22.4,78.8,0.157,20.83,0.0,0.1,65.0,1,0.0,48,0,0,0,0,0,0,0,1,0,0
30.0,13.9,22.4,30.0,8.6,19.6,12.5,67.0,0.0,0.0,0.5,0.2,17.2,4,0.0,50,0,0,0,0,0,0,0,1,0,0
46.0,36.5,40.6,40.1,28.6,34.6,29.7,67.8,0.026,16.67,0.0,0.3,52.4,5,0.0,52,0,0,0,0,1,0,0,0,0,0
40.9,31.3,36.0,40.9,27.9,34.5,25.0,64.6,0.0,0.0,0.0,0.2,22.9,4,0.0,53,0,0,0,1,0,0,0,0,0,0
57.1,32.9,43.5,57.1,19.0,36.0,34.6,72.9,0.116,37.5,0.0,0.0,84.4,2,0.0,55,0,0,0,0,1,0,0,0,0,0
57.1,32.9,43.5,57.1,19.0,36.0,34.6,72.9,0.116,37.5,0.0,0.0,84.4,2,0.0,55,0,0,0,0,1,0,0,0,0,0
32.9,24.7,27.7,26.7,18.0,21.2,12.8,53.4,0.0,0.0,0.0,0.0,85.6,2,0.0,57,0,0,0,1,0,0,0,0,0,0
53.5,22.9,36.4,53.5,15.9,31.6,21.3,56.1,0.0,0.0,0.0,0.0,78.0,4,0.0,58,0,0,0,1,0,0,0,0,0,0
53.5,22.9,36.4,53.5,15.9,31.6,21.3,56.1,0.0,0.0,0.0,0.0,78.0,4,0.0,58,0,0,0,1,0,0,0,0,0,0
34.0,22.3,28.6,34.0,13.8,23.3,15.6,59.5,0.024,8.33,0.0,0.2,74.3,5,0.0,59,0,0,0,0,0,0,0,1,0,0
34.0,22.3,28.6,34.0,13.8,23.3,15.6,59.5,0.024,8.33,0.0,0.2,74.3,5,0.0,59,0,0,0,0,0,0,0,1,0,0
35.0,26.7,30.7,30.2,20.0,25.1,27.0,86.3,0.042,20.83,1.3,1.0,90.3,2,0.0,60,0,0,0,0,0,0,0,1,0,0
35.0,26.7,30.7,30.2,20.0,25.1,27.0,86.3,0.042,20.83,1.3,1.0,90.3,2,0.0,60,0,0,0,0,0,0,0,1,0,0
39.1,30.7,33.7,32.6,22.8,28.0,26.0,73.9,0.0,0.0,0.0,0.2,86.7,3,0.0,61,0,0,0,1,0,0,0,0,0,0
39.1,30.7,33.7,32.6,22.8,28.0,26.0,73.9,0.0,0.0,0.0,0.2,86.7,3,0.0,61,0,0,0,1,0,0,0,0,0,0
36.3,21.2,28.9,33.5,15.1,25.0,19.3,67.9,0.0,0.0,0.0,0.2,55.4,3,0.0,67,0,0,0,0,0,0,0,0,0,1
47.0,25.2,35.9,41.3,21.6,31.4,28.9,77.7,0.613,16.67,0.0,0.5,35.5,5,0.0,68,0,0,0,0,1,0,0,0,0,0
44.6,26.2,35.1,42.9,19.3,30.3,18.6,52.6,0.0,0.0,0.0,0.0,11.3,5,0.0,71,0,0,0,1,0,0,0,0,0,0
58.9,29.8,44.0,58.9,23.9,42.2,20.9,42.4,0.0,0.0,0.0,0.0,42.9,3,0.0,72,0,0,0,1,0,0,0,0,0,0
37.9,31.6,34.9,30.2,23.7,26.5,24.3,66.1,0.013,16.67,0.0,0.0,75.8,3,0.0,75,0,0,0,0,0,0,0,1,0,0
40.0,29.5,34.9,36.3,24.2,29.8,15.7,45.5,0.0,0.0,0.0,0.0,75.1,4,0.0,77,0,0,0,1,0,0,0,0,0,0
52.3,28.2,41.6,52.3,22.8,39.3,19.3,43.3,0.0,0.0,0.0,0.0,29.8,5,0.0,79,0,0,0,1,0,0,0,0,0,0
52.3,28.2,41.6,52.3,22.8,39.3,19.3,43.3,0.0,0.0,0.0,0.0,29.8,5,0.0,79,0,0,0,1,0,0,0,0,0,0
52.3,28.2,41.6,52.3,22.8,39.3,19.3,43.3,0.0,0.0,0.0,0.0,29.8,5,0.0,79,0,0,0,1,0,0,0,0,0,0
46.0,24.9,34.3,41.3,15.2,26.8,17.7,53.5,0.0,0.0,0.0,0.0,25.7,6,0.0,82,0,0,0,1,0,0,0,0,0,0
47.4,33.7,42.6,44.6,23.6,39.6,36.8,81.0,0.289,54.17,0.0,0.0,80.7,1,0.0,84,0,0,0,0,1,0,0,0,0,0
45.8,24.9,34.4,42.3,15.9,27.9,11.7,40.8,0.0,0.0,0.0,0.0,0.0,6,0.0,85,0,0,0,1,0,0,0,0,0,0
55.1,26.7,41.2,55.1,22.6,38.8,14.0,35.1,0.0,0.0,0.0,0.0,10.8,6,0.0,86,0,0,0,1,0,0,0,0,0,0
55.1,26.7,41.2,55.1,22.6,38.8,14.0,35.1,0.0,0.0,0.0,0.0,10.8,6,0.0,86,0,0,0,1,0,0,0,0,0,0
67.4,51.8,58.5,67.4,51.8,58.5,46.4,65.4,0.022,29.17,0.0,0.0,87.6,3,0.0,89,0,0,0,0,1,0,0,0,0,0
67.4,51.8,58.5,67.4,51.8,58.5,46.4,65.4,0.022,29.17,0.0,0.0,87.6,3,0.0,89,0,0,0,0,1,0,0,0,0,0
67.4,51.8,58.5,67.4,51.8,58.5,46.4,65.4,0.022,29.17,0.0,0.0,87.6,3,0.0,89,0,0,0,0,1,0,0,0,0,0
53.6,28.8,40.5,53.6,24.1,38.0,19.3,44.5,0.001,4.17,0.0,0.0,16.6,4,0.0,92,0,0,0,0,1,0,0,0,0,0
53.6,28.8,40.5,53.6,24.1,38.0,19.3,44.5,0.001,4.17,0.0,0.0,16.6,4,0.0,92,0,0,0,0,1,0,0,0,0,0
55.5,41.6,48.2,55.5,38.5,46.5,27.8,45.0,0.0,0.0,0.0,0.0,69.2,4,0.0,94,0,0,0,1,0,0,0,0,0,0
52.4,42.9,47.1,52.4,36.8,43.6,41.1,80.7,0.12,29.17,0.0,0.0,89.7,3,0.0,95,0,0,0,0,1,0,0,0,0,0
52.4,42.9,47.1,52.4,36.8,43.6,41.1,80.7,0.12,29.17,0.0,0.0,89.7,3,0.0,95,0,0,0,0,1,0,0,0,0,0
65.6,44.2,54.2,65.6,43.6,54.2,44.2,72.3,0.0,0.0,0.0,0.0,68.5,5,0.0,96,0,0,0,1,0,0,0,0,0,0
65.6,44.2,54.2,65.6,43.6,54.2,44.2,72.3,0.0,0.0,0.0,0.0,68.5,5,0.0,96,0,0,0,1,0,0,0,0,0,0
67.9,58.9,63.8,67.9,58.9,63.8,54.4,72.4,0.0,0.0,0.0,0.0,54.0,3,0.0,98,0,0,0,1,0,0,0,0,0,0
67.9,58.9,63.8,67.9,58.9,63.8,54.4,72.4,0.0,0.0,0.0,0.0,54.0,3,0.0,98,0,0,0,1,0,0,0,0,0,0
67.9,58.9,63.8,67.9,58.9,63.8,54.4,72.4,0.0,0.0,0.0,0.0,54.0,3,0.0,98,0,0,0,1,0,0,0,0,0,0
74.2,49.1,59.1,74.2,45.9,58.8,48.2,70.0,0.98,41.67,0.0,0.0,61.5,4,0.0,104,0,0,0,0,1,0,0,0,0,0
74.2,49.1,59.1,74.2,45.9,58.8,48.2,70.0,0.98,41.67,0.0,0.0,61.5,4,0.0,104,0,0,0,0,1,0,0,0,0,0
56.7,35.0,43.3,56.7,24.9,36.9,35.9,75.9,0.081,25.0,0.0,0.0,64.0,2,0.0,105,0,0,0,0,1,0,0,0,0,0
65.1,37.3,50.7,65.1,31.2,48.1,34.7,56.9,0.0,0.0,0.0,0.0,45.0,6,0.0,106,0,0,0,1,0,0,0,0,0,0
65.1,37.3,50.7,65.1,31.2,48.1,34.7,56.9,0.0,0.0,0.0,0.0,45.0,6,0.0,106,0,0,0,1,0,0,0,0,0,0
65.1,37.3,50.7,65.1,31.2,48.1,34.7,56.9,0.0,0.0,0.0,0.0,45.0,6,0.0,106,0,0,0,1,0,0,0,0,0,0
65.1,37.3,50.7,65.1,31.2,48.1,34.7,56.9,0.0,0.0,0.0,0.0,45.0,6,0.0,106,0,0,0,1,0,0,0,0,0,0
65.1,37.3,50.7,65.1,31.2,48.1,34.7,56.9,0.0,0.0,0.0,0.0,45.0,6,0.0,106,0,0,0,1,0,0,0,0,0,0
73.9,53.7,65.1,73.9,53.7,65.1,44.6,48.1,0.0,0.0,0.0,0.0,50.3,5,0.0,107,0,0,0,1,0,0,0,0,0,0
78.8,58.9,68.8,78.8,58.9,68.8,46.6,46.5,0.001,4.17,0.0,0.0,50.0,6,0.0,108,0,0,0,0,1,0,0,0,0,0
70.1,57.2,64.7,70.1,57.2,64.7,55.4,74.2,0.275,41.67,0.0,0.0,58.6,2,0.0,109,0,0,0,0,1,0,0,0,0,0
70.1,57.2,64.7,70.1,57.2,64.7,55.4,74.2,0.275,41.67,0.0,0.0,58.6,2,0.0,109,0,0,0,0,1,0,0,0,0,0
68.1,49.1,57.0,68.1,46.2,56.8,50.0,79.9,1.011,45.83,0.0,0.0,67.3,7,0.0,110,0,0,0,0,1,0,0,0,0,0
66.6,45.1,54.9,66.6,44.3,54.5,43.8,68.2,0.005,20.83,0.0,0.0,45.7,6,0.0,112,0,0,0,0,1,0,0,0,0,0
66.6,45.1,54.9,66.6,44.3,54.5,43.8,68.2,0.005,20.83,0.0,0.0,45.7,6,0.0,112,0,0,0,0,1,0,0,0,0,0
64.4,45.8,55.9,64.4,43.6,55.2,39.2,55.7,0.0,0.0,0.0,0.0,48.2,6,0.0,114,0,0,0,1,0,0,0,0,0,0
60.7,49.9,55.7,60.7,49.9,55.7,50.2,83.5,0.179,54.17,0.0,0.0,82.2,3,0.0,115,0,0,0,0,1,0,0,0,0,0
60.7,49.9,55.7,60.7,49.9,55.7,50.2,83.5,0.179,54.17,0.0,0.0,82.2,3,0.0,115,0,0,0,0,1,0,0,0,0,0
60.7,49.9,55.7,60.7,49.9,55.7,50.2,83.5,0.179,54.17,0.0,0.0,82.2,3,0.0,115,0,0,0,0,1,0,0,0,0,0
60.8,47.5,54.6,60.8,41.2,53.1,51.4,89.1,0.652,75.0,0.0,0.0,81.2,2,0.0,116,0,0,0,0,1,0,0,0,0,0
59.3,40.9,49.1,59.3,33.9,45.8,30.4,53.7,0.034,8.33,0.0,0.0,26.9,6,0.0,117,0,0,0,0,1,0,0,0,0,0
59.3,40.9,49.1,59.3,33.9,45.8,30.4,53.7,0.034,8.33,0.0,0.0,26.9,6,0.0,117,0,0,0,0,1,0,0,0,0,0
59.3,40.9,49.1,59.3,33.9,45.8,30.4,53.7,0.034,8.33,0.0,0.0,26.9,6,0.0,117,0,0,0,0,1,0,0,0,0,0
68.1,37.2,52.8,68.1,31.5,51.1,38.7,59.3,0.011,4.17,0.0,0.0,30.7,6,0.0,119,0,0,0,0,1,0,0,0,0,0
68.1,37.2,52.8,68.1,31.5,51.1,38.7,59.3,0.011,4.17,0.0,0.0,30.7,6,0.0,119,0,0,0,0,1,0,0,0,0,0
61.6,52.7,56.1,61.6,52.7,56.1,51.2,84.1,0.218,8.33,0.0,0.0,79.2,5,0.0,120,0,0,0,0,1,0,0,0,0,0
83.8,55.1,69.7,83.1,55.1,69.6,56.3,67.1,0.0,0.0,0.0,0.0,32.9,6,0.0,121,0,0,0,1,0,0,0,0,0,0
70.1,61.1,64.5,70.1,61.1,64.5,61.1,89.2,0.167,25.0,0.0,0.0,69.7,3,0.0,123,0,0,0,0,1,0,0,0,0,0
65.2,56.7,60.3,65.2,56.7,60.3,57.7,91.7,0.051,12.5,0.0,0.0,93.9,5,0.0,124,0,0,0,0,1,0,0,0,0,0
65.2,56.7,60.3,65.2,56.7,60.3,57.7,91.7,0.051,12.5,0.0,0.0,93.9,5,0.0,124,0,0,0,0,1,0,0,0,0,0
65.2,56.7,60.3,65.2,56.7,60.3,57.7,91.7,0.051,12.5,0.0,0.0,93.9,5,0.0,124,0,0,0,0,1,0,0,0,0,0
71.3,47.5,60.5,71.3,45.0,60.2,46.6,63.7,0.0,0.0,0.0,0.0,14.6,7,0.0,126,0,0,0,1,0,0,0,0,0,0
71.3,47.5,60.5,71.3,45.0,60.2,46.6,63.7,0.0,0.0,0.0,0.0,14.6,7,0.0,126,0,0,0,1,0,0,0,0,0,0
76.4,50.8,63.5,76.4,50.8,63.5,50.5,64.6,0.0,0.0,0.0,0.0,20.9,7,0.0,128,0,0,0,1,0,0,0,0,0,0
80.1,61.6,68.8,80.9,61.6,68.8,59.5,73.2,0.061,20.83,0.0,0.0,43.4,6,0.0,129,0,0,0,0,1,0,0,0,0,0
80.1,61.6,68.8,80.9,61.6,68.8,59.5,73.2,0.061,20.83,0.0,0.0,43.4,6,0.0,129,0,0,0,0,1,0,0,0,0,0
80.1,61.6,68.8,80.9,61.6,68.8,59.5,73.2,0.061,20.83,0.0,0.0,43.4,6,0.0,129,0,0,0,0,1,0,0,0,0,0
70.5,52.9,63.6,70.5,52.9,63.6,58.9,85.3,0.392,37.5,0.0,0.0,77.0,4,0.0,130,0,0,0,0,1,0,0,0,0,0
62.0,46.6,54.3,62.0,43.8,53.7,42.5,66.0,0.014,4.17,0.0,0.0,67.3,6,0.0,131,0,0,0,0,1,0,0,0,0,0
62.0,46.6,54.3,62.0,43.8,53.7,42.5,66.0,0.014,4.17,0.0,0.0,67.3,6,0.0,131,0,0,0,0,1,0,0,0,0,0
56.5,51.0,53.4,56.5,51.0,53.4,52.0,95.0,0.701,83.33,0.0,0.0,94.1,1,0.0,132,0,0,0,0,1,0,0,0,0,0
56.5,51.0,53.4,56.5,51.0,53.4,52.0,95.0,0.701,83.33,0.0,0.0,94.1,1,0.0,132,0,0,0,0,1,0,0,0,0,0
56.5,51.0,53.4,56.5,51.0,53.4,52.0,95.0,0.701,83.33,0.0,0.0,94.1,1,0.0,132,0,0,0,0,1,0,0,0,0,0
56.5,51.0,53.4,56.5,51.0,53.4,52.0,95.0,0.701,83.33,0.0,0.0,94.1,1,0.0,132,0,0,0,0,1,0,0,0,0,0
54.7,45.3,51.7,54.7,41.3,50.9,49.0,90.7,0.146,66.67,0.0,0.0,84.6,3,0.0,133,0,0,0,0,1,0,0,0,0,0
53.8,42.2,47.2,53.8,37.6,44.4,40.3,77.6,0.011,4.17,0.0,0.0,69.7,2,0.0,134,0,0,0,0,1,0,0,0,0,0
67.1,41.3,55.6,67.1,39.2,54.8,40.6,60.9,0.0,0.0,0.0,0.0,43.1,6,0.0,135,0,0,0,1,0,0,0,0,0,0
67.1,41.3,55.6,67.1,39.2,54.8,40.6,60.9,0.0,0.0,0.0,0.0,43.1,6,0.0,135,0,0,0,1,0,0,0,0,0,0
73.3,52.4,63.3,73.3,52.4,63.3,46.4,56.4,0.029,8.33,0.0,0.0,46.5,7,0.0,136,0,0,0,0,1,0,0,0,0,0
73.3,52.4,63.3,73.3,52.4,63.3,46.4,56.4,0.029,8.33,0.0,0.0,46.5,7,0.0,136,0,0,0,0,1,0,0,0,0,0
73.2,60.7,65.0,73.2,60.7,65.0,57.6,77.5,0.163,16.67,0.0,0.0,64.9,5,0.0,137,0,0,0,0,1,0,0,0,0,0
73.2,60.7,65.0,73.2,60.7,65.0,57.6,77.5,0.163,16.67,0.0,0.0,64.9,5,0.0,137,0,0,0,0,1,0,0,0,0,0
73.2,60.7,65.0,73.2,60.7,65.0,57.6,77.5,0.163,16.67,0.0,0.0,64.9,5,0.0,137,0,0,0,0,1,0,0,0,0,0
81.3,56.6,66.8,82.5,56.6,66.8,60.6,82.5,0.063,41.67,0.0,0.0,64.7,7,0.0,138,0,0,0,0,1,0,0,0,0,0
81.3,56.6,66.8,82.5,56.6,66.8,60.6,82.5,0.063,41.67,0.0,0.0,64.7,7,0.0,138,0,0,0,0,1,0,0,0,0,0
74.0,56.9,66.3,74.0,56.9,66.3,55.9,70.8,0.034,12.5,0.0,0.0,67.6,7,0.0,140,0,0,0,0,1,0,0,0,0,0
59.6,45.7,53.5,59.6,41.3,52.7,40.6,62.1,0.0,0.0,0.0,0.0,57.8,6,0.0,141,0,0,0,1,0,0,0,0,0,0
78.1,48.6,63.4,78.1,45.5,63.0,49.6,62.2,0.003,4.17,0.0,0.0,36.4,6,0.0,142,0,0,0,0,1,0,0,0,0,0
79.9,63.9,72.5,79.9,63.9,72.5,62.4,71.1,0.057,29.17,0.0,0.0,53.7,6,0.0,143,0,0,0,0,1,0,0,0,0,0
76.8,57.0,68.2,76.8,57.0,68.2,53.0,59.9,0.046,8.33,0.0,0.0,23.0,7,0.0,144,0,0,0,0,1,0,0,0,0,0
76.8,57.0,68.2,76.8,57.0,68.2,53.0,59.9,0.046,8.33,0.0,0.0,23.0,7,0.0,144,0,0,0,0,1,0,0,0,0,0
76.8,57.0,68.2,76.8,57.0,68.2,53.0,59.9,0.046,8.33,0.0,0.0,23.0,7,0.0,144,0,0,0,0,1,0,0,0,0,0
78.0,62.9,69.7,78.0,62.9,69.7,63.6,82.1,0.104,16.67,0.0,0.0,45.5,7,0.0,146,0,0,0,0,1,0,0,0,0,0
76.0,61.6,68.5,76.0,61.6,68.5,57.1,70.2,0.0,0.0,0.0,0.0,45.9,7,0.0,147,0,0,0,1,0,0,0,0,0,0
76.0,61.6,68.5,76.0,61.6,68.5,57.1,70.2,0.0,0.0,0.0,0.0,45.9,7,0.0,147,0,0,0,1,0,0,0,0,0,0
76.0,61.6,68.5,76.0,61.6,68.5,57.1,70.2,0.0,0.0,0.0,0.0,45.9,7,0.0,147,0,0,0,1,0,0,0,0,0,0
83.3,63.3,72.2,86.7,63.3,72.8,64.2,77.4,0.409,50.0,0.0,0.0,61.3,6,0.0,148,0,0,0,0,1,0,0,0,0,0
81.6,65.2,70.1,84.0,65.2,70.3,66.6,89.6,1.567,100.0,0.0,0.0,58.2,5,0.0,149,0,0,0,0,1,0,0,0,0,0
81.6,65.2,70.1,84.0,65.2,70.3,66.6,89.6,1.567,100.0,0.0,0.0,58.2,5,0.0,149,0,0,0,0,1,0,0,0,0,0
81.6,65.2,70.1,84.0,65.2,70.3,66.6,89.6,1.567,100.0,0.0,0.0,58.2,5,0.0,149,0,0,0,0,1,0,0,0,0,0
71.9,64.4,67.2,71.9,64.4,67.2,64.7,91.9,0.473,100.0,0.0,0.0,56.7,4,0.0,150,0,0,0,0,1,0,0,0,0,0
71.9,64.4,67.2,71.9,64.4,67.2,64.7,91.9,0.473,100.0,0.0,0.0,56.7,4,0.0,150,0,0,0,0,1,0,0,0,0,0
75.8,57.8,67.0,75.8,57.8,67.0,57.1,73.7,0.023,95.83,0.0,0.0,40.1,7,0.0,151,0,0,0,0,1,0,0,0,0,0
75.8,57.8,67.0,75.8,57.8,67.0,57.1,73.7,0.023,95.83,0.0,0.0,40.1,7,0.0,151,0,0,0,0,1,0,0,0,0,0
75.8,57.8,67.0,75.8,57.8,67.0,57.1,73.7,0.023,95.83,0.0,0.0,40.1,7,0.0,151,0,0,0,0,1,0,0,0,0,0
77.4,57.0,66.8,77.4,57.0,66.8,58.5,76.0,0.042,62.5,0.0,0.0,43.2,6,0.0,152,0,0,0,0,1,0,0,0,0,0
77.4,57.0,66.8,77.4,57.0,66.8,58.5,76.0,0.042,62.5,0.0,0.0,43.2,6,0.0,152,0,0,0,0,1,0,0,0,0,0
70.2,56.8,62.8,70.2,56.8,62.8,54.5,75.8,0.3,20.83,0.0,0.0,57.7,4,0.0,153,0,0,0,0,1,0,0,0,0,0
71.2,60.2,66.0,71.2,60.2,66.0,60.3,82.2,0.037,45.83,0.0,0.0,76.5,3,0.0,156,0,0,0,0,1,0,0,0,0,0
75.3,65.5,69.3,75.3,65.5,69.3,63.2,82.3,0.146,33.33,0.0,0.0,61.1,7,0.0,157,0,0,0,0,1,0,0,0,0,0
76.6,60.1,68.0,76.6,60.1,68.0,59.4,74.9,0.002,8.33,0.0,0.0,32.5,5,0.0,158,0,0,0,0,1,0,0,0,0,0
76.6,60.1,68.0,76.6,60.1,68.0,59.4,74.9,0.002,8.33,0.0,0.0,32.5,5,0.0,158,0,0,0,0,1,0,0,0,0,0
76.6,60.1,68.0,76.6,60.1,68.0,59.4,74.9,0.002,8.33,0.0,0.0,32.5,5,0.0,158,0,0,0,0,1,0,0,0,0,0
76.6,60.1,68.0,76.6,60.1,68.0,59.4,74.9,0.002,8.33,0.0,0.0,32.5,5,0.0,158,0,0,0,0,1,0,0,0,0,0
76.6,60.1,68.0,76.6,60.1,68.0,59.4,74.9,0.002,8.33,0.0,0.0,32.5,5,0.0,158,0,0,0,0,1,0,0,0,0,0
80.0,61.6,70.4,80.0,61.6,70.4,54.9,59.2,0.0,0.0,0.0,0.0,21.2,7,0.0,159,0,0,0,1,0,0,0,0,0,0
78.4,66.8,71.3,78.4,66.8,71.3,58.5,64.0,0.001,4.17,0.0,0.0,69.9,6,0.0,160,0,0,0,0,1,0,0,0,0,0
78.4,66.8,71.3,78.4,66.8,71.3,58.5,64.0,0.001,4.17,0.0,0.0,69.9,6,0.0,160,0,0,0,0,1,0,0,0,0,0
78.9,59.2,67.5,78.9,59.2,67.5,63.2,86.6,0.352,41.67,0.0,0.0,72.1,6,0.0,161,0,0,0,0,1,0,0,0,0,0
73.2,52.2,63.0,73.2,52.2,63.0,46.5,58.6,0.013,54.17,0.0,0.0,12.9,7,0.0,162,0,0,0,0,1,0,0,0,0,0
73.2,52.2,63.0,73.2,52.2,63.0,46.5,58.6,0.013,54.17,0.0,0.0,12.9,7,0.0,162,0,0,0,0,1,0,0,0,0,0
