latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemin,humidity,precip,preciptype,cloudcover,conditions,description,stations
39.952,-75.162,2017-07-23,87.1,72.4,78.6,72.4,77.5,0.237,rain,77.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-07-24,86.5,69.3,76.6,69.3,78.8,2.013,rain,72.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-07-25,76.3,66.1,70.8,66.1,79.3,0.008,rain,88.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-07-26,79.9,66.4,71.6,66.4,72.8,0,,73.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-07-27,80.4,65.8,73.3,65.8,79.9,0,,78.5,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-07-28,85.4,71,76.9,71,78.6,0.008,rain,67.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-07-29,76.6,65.9,71.9,65.9,68.4,0.323,rain,71.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-07-30,81.8,60.6,72,60.6,50.8,0,,12.2,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-07-31,87.4,62.6,76.4,62.6,56.8,0,,16.7,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-01,90.4,69.9,80.2,69.9,59.9,0.021,rain,23.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-02,86.4,69.2,75.3,69.2,79.1,0.614,rain,56.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-03,85.6,66.9,75.4,66.9,76.6,0.239,rain,53.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-04,88,70.8,78.7,70.8,70.4,0,,32.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-05,78,68,73.4,68,67.5,0.626,rain,55.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-06,76.7,61.6,70.6,61.6,55.9,0,,49.5,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-07,70.5,66,68.3,66,88.1,0.42,rain,88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-08,78.6,66.6,71.8,66.6,73,0,,59.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-09,84.1,63.3,74.5,63.3,60.3,0,,19,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-10,85.2,64.7,75,64.7,65,0,,34.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-11,82.4,66.9,75,66.9,67.3,0,,63.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-12,80.7,70.2,74.7,70.2,83.4,0.087,rain,82.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-13,82.5,70.2,76.4,70.2,68.6,0,,47,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-14,81.4,66.2,74.2,66.2,69.5,0,,45.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-15,77.7,70.9,74,70.9,88.9,0.129,rain,87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-16,87.4,70.2,78.1,70.2,72.4,0,,52.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-17,87.5,68.6,78,68.6,67.9,0,,35.6,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-18,88.7,74.5,78.4,74.5,84.7,0.309,rain,72.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-19,86.7,74.7,80.4,74.7,67.8,0,,54.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-20,84,67.8,76,67.8,58.8,0,,18.5,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-21,85.9,67.1,77,67.1,72.1,0,,58.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-22,91.3,74.5,82.1,74.5,75,0.004,rain,64.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-23,82.2,70.6,77.1,70.6,64,1.653,rain,51.4,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-24,80.2,64.8,72.1,64.8,54.9,0,,24.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-25,78.5,64.1,71.2,64.1,55.2,0,,63.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-26,78.3,65.6,71.4,65.6,50.4,0,,56.4,Partially cloudy,Clearing in the afternoon.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-27,77.9,59.8,68.6,59.8,59.7,0,,41.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-28,76.2,59,67.2,59,64.6,0,,53.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-29,66,61.7,64.5,61.7,84.3,0.653,rain,78.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-30,76.7,59.6,68,59.6,68.5,0.001,rain,53.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-08-31,82.3,64.8,72.8,64.8,67.5,0.001,rain,54.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-01,69.4,55.4,63.5,55.4,52.9,0,,61.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-02,64.8,56.2,60,56.2,77.6,0.391,rain,71.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-03,73.4,60.6,67.3,60.6,80.1,0.02,rain,82.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-04,81.7,59.6,71,59.6,63.7,0,,19.7,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-05,86.5,68.4,75.6,68.4,70.5,0.083,rain,37.7,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-06,69.1,61.4,65.3,61.4,88.8,0.485,rain,85.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-07,72.6,58,64.6,58,71.1,0.039,rain,52.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-08,72.6,56,64.3,56,60.6,0,,35.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-09,70.5,53.5,61.4,53.5,63.2,0,,19.9,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-10,73.6,53.6,63.2,53.6,61.6,0,,23,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-11,75.7,53.9,64.8,53.9,57.4,0,,37.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-12,78.6,58.7,67.8,58.7,63.9,0,,55.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-13,74.2,62.2,68.8,62.2,84.5,0.044,rain,77.8,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-14,82.2,68.4,73.9,68.4,77.5,0,,68.9,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-15,82.9,64.9,74.3,64.9,69.7,0,,38.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-16,85.4,66.4,75,66.4,74.8,0.883,rain,32.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-17,79.7,68.3,72.8,68.3,82.1,0.965,rain,61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-18,78.1,67.9,71.9,67.9,80.7,0,,86,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-19,78.6,70.5,73.4,70.5,77.2,0.063,rain,89.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-20,85.1,70.2,76.2,70.2,66.6,0,,44,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-21,85.9,69,76.8,69,62.9,0,,43.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-22,82.3,67.7,74.1,67.7,58.1,0,,46.1,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-23,87.7,65.4,76.1,65.4,51.6,0,,25.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-24,90.6,68,78.3,68,60.8,0,,6.6,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-25,90.6,67.5,77.4,67.5,70.4,0,,29.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-26,83.5,66.3,73.8,66.3,77.3,0,,56.9,Partially cloudy,Clearing in the afternoon.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-27,87.4,69.9,77.6,69.9,76,0,,55,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-28,77.7,61.4,72.4,61.4,59.2,0,,9.1,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-29,70.7,53.2,61.9,53.2,54.1,0,,21.9,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-09-30,64.6,52.7,59.8,52.7,60.9,0,,60.9,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-01,68.8,47.7,58.1,44.7,63.6,0,,15.2,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-02,73.9,50.4,61,50.4,59.5,0,,7.1,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-03,73.5,50.2,61.4,50.2,69.3,0,,18.9,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-04,75.8,52.3,63.7,52.3,72.4,0,,13.4,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-05,80.8,61.1,70.5,61.1,68.4,0.001,rain,48.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-06,80.8,65.7,73,65.7,72.3,0,,56.9,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-07,82.9,64,73.7,64,72.4,0,,49.9,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-08,80.2,73.5,76.2,73.5,84.4,0.04,rain,76.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-09,80.2,73.6,76.1,73.6,88.2,0.596,rain,81.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"72408013739,72408594732,72407493780,72030464752,KPHL"
39.952,-75.162,2017-10-10,82.4,68.4,75.7,68.4,70.6,0,,44.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-11,76.8,65.6,69.9,65.6,74.7,0.001,rain,63.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-12,66.6,56.7,61.2,56.7,79,0.214,rain,80.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-13,65.3,55.5,60.2,55.5,77.7,0,,88.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-14,71.4,61.9,65.3,61.9,89.2,0.022,rain,92.7,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-15,71.5,65,67.9,65,87.1,0.008,rain,76,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-16,70,49.5,59.3,46,64.5,0.044,rain,54.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-17,60.8,41.3,50.4,37,55.6,0,,0,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-18,71.3,45.5,57.3,42.8,61.5,0,,0.7,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-19,71.1,48.3,59.5,47.1,64.3,0,,16,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-20,73.9,53.9,63,53.9,52.1,0,,19.4,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-21,77.5,48,61.5,48,55.7,0,,31.2,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-22,74.8,50.2,60.8,50.2,68.1,0,,44.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-23,76,57.9,67.3,57.9,82.9,0,,78.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-24,74.3,62.6,70.7,62.6,76.4,0.292,rain,62.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-25,64.5,53.7,59.6,53.7,55.8,0,,45.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-26,57.1,47.1,52,42.7,59.7,0.004,rain,40.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-27,64.5,41.6,53.1,40.3,60.6,0,,9.7,Clear,Clear conditions throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-28,70.1,47.7,58.7,47.7,71.4,0,,30.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-29,66.6,59.1,62.7,59.1,91.3,1.921,rain,81.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-30,60.5,46,52.7,38.1,62.8,0.362,rain,53.3,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-10-31,58.6,42.7,51,39.8,53.7,0,,23.3,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-11-01,62.5,39.8,51.4,36.6,68.3,0,,70.4,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-11-02,74.7,55.5,64.5,55.5,80.8,0,,56.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-11-03,73,54.5,63.2,54.5,77.7,0,,53.7,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-11-04,58.3,43.3,51.5,39,62.6,0.008,rain,51.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-11-05,66.6,51.3,58.3,51.3,86.7,0.13,rain,88.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-11-06,68.7,48.4,62.5,43.5,77.4,0,,74.8,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-11-07,48.4,41,44,34.4,73.9,0.388,rain,59.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-11-08,51.9,40.6,44.7,34,73.5,0.009,rain,70.2,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
39.952,-75.162,2017-11-09,58.2,43.5,50.9,39.9,71.2,0,,86.6,Partially cloudy,Partly cloudy throughout the day.,"72408013739,72408594732,72407493780,72030464752,KPHL,KPNE"
